term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
kinda,-0.05724115,-0.14978987,-0.110497154,0.012204984,0.14684762,-0.18058595,0.28751895,0.40975678,-0.19483839,0.018518414,-0.29809237,-0.11144509,-0.023747405,0.007261272,-0.061671924,-0.15123637,0.24169715,0.20697084,-0.12226115,-0.37216806,0.13354447,0.083653934,0.014633711,0.061325967,0.049478315,-0.11601022,-0.055055857,0.16051395,-0.13665974,-0.017644094,0.34355232,-0.14770944,0.19530585,0.049169835,-0.14263421,-0.0734246,0.23329166,0.061871786,0.17255972,-0.058825478,-0.1927307,0.013009342,-0.094359376,0.054369863,-0.20536365,-0.082724616,0.15801251,-0.15432578,0.028408328,0.06759994,0.08306908,-0.16559732,0.06298667,-0.07563577,0.042682074,0.16494001,0.04274875,-0.14307763,-0.10722857,-0.015955476,-0.03238988,-0.031036297,0.14122117,0.20538351,-0.34518316,0.28624102,0.2264566,0.10764712,-0.4062223,0.08984968,0.0060577206,-0.07252984,0.23947765,-0.065602295,-0.0105385585,0.121942095,0.094067715,0.064470425,-0.34133148,0.09267282,-0.06562933,0.042955495,-0.11292154,0.13210386,-0.1674399,0.16841266,-0.15780677,-0.031607356,0.009386658,0.03309123,0.24117546,0.055764306,0.1723301,-0.006595402,0.19932413,-0.16572918,0.12064401,0.243312,0.20058045,-0.13723053,0.038707808,0.06311041,0.08041877,0.12709963,0.1200803,-0.35787413,-0.003038905,0.113391794,-0.005046186,-0.023044711,-0.037995294,0.091074295,-0.107518815,0.0030324182,0.017632257,0.14066474,-0.055316728,0.010609361,-0.02265421,0.018953623,-0.022694094,0.07836485,0.19638562,-0.015349582,-0.08014017,-0.11388849,0.04173585,-0.30312923,0.17989156,0.041164074,-0.06608366,0.027602162,-0.08742084,0.09278466,-0.11666387,-0.12802616,-0.1039782,-0.07075715,0.1069092,-0.04521506,0.0905516,-0.089811824,0.20064571,0.09746658,0.037980333,0.20863149,-0.15430406,-0.34318814,-0.061938886,0.11969747,0.06282829,-0.06391802,-0.014703467,-0.20622389,0.056499414,0.08403504,-0.03152211,0.066559575,0.22948496,0.022751415,0.104236305,0.05180171,0.24440312,-0.050025985,0.22385629,-0.07301195,0.10760342,0.1017017,-0.0011600538,-0.11311754,-0.12276918,-0.24468943,-0.1818116,0.034216948,-0.014567771,0.14411175,-0.24455945,0.21406129,-0.11157198,0.13743165,-0.012351574,0.047308322,0.20228076,0.008862505,-0.028997416,-0.068865724,0.14759764,-0.029130723,0.23423478,-0.16027693,0.11390493,0.111650325,-0.13363309,-0.15359329,-0.0909407,0.058103472,0.103971034,0.18870416,-0.3210797,-0.08521224
video,0.28169668,0.022044433,0.06875691,0.009165032,-0.055635337,-0.042724166,0.073394775,0.1295919,0.1534425,-0.1780597,0.034339692,-0.21969193,-0.23607296,0.20682758,-0.17771189,0.031873304,0.04192901,0.028676061,-0.13165598,-0.07418104,0.0066154455,-0.09496542,-0.1097376,-0.11797941,-0.012426205,0.05109895,-0.012263668,-0.06403711,0.07535785,0.09414665,-0.008601602,0.07641712,0.14213184,-0.039872136,-0.13220994,-0.09974498,0.024144538,-0.0032198294,-0.16985433,-0.30103865,-0.18501303,0.10014176,0.1148313,-0.09211089,0.23909564,0.008176319,-0.0522416,-0.08539083,0.1304265,-0.0019547837,-0.042682096,-0.038093794,-0.09848984,-0.00031394977,0.04288937,-0.013823325,-0.029477013,-0.1530499,-0.17655078,0.094936006,-0.06740293,0.16478634,-0.09646215,-0.12474273,0.100152776,-0.065196894,-0.06514009,0.09278957,0.15889384,0.00774438,0.16825776,0.151582,0.12331665,-0.0327192,0.20724487,-0.06788231,0.08770444,-0.29562584,-0.06156696,-0.15633078,0.0021393532,-0.093906954,-0.11311295,0.33186632,-0.15143123,-0.07384913,0.13732122,0.0030426828,-0.09896936,-0.016741624,0.044904042,0.06754848,0.0409118,0.28625497,0.21810757,0.29568952,-0.06288447,-0.16285536,0.076572135,0.032710534,-0.26921198,0.104809046,0.11299954,0.22486092,-0.24256937,0.036860712,0.20345932,0.110249504,-0.037697423,-0.04036179,-0.040919248,-0.08544739,-0.036900282,0.056404408,0.06822968,-0.08591396,0.023908356,-0.21072139,0.066558585,-0.16944528,-0.10576093,0.1642502,0.084535494,-0.21019052,-0.019291703,0.21174075,-0.23952456,0.17640424,-0.18468337,0.15011676,0.019066012,-0.031073967,0.10507176,0.025324466,-0.0111603765,0.21673785,-0.028270248,-0.18945332,-0.18820155,-0.24142987,0.124164686,-0.1007873,0.082776055,0.112698235,0.1581941,-0.11364563,-0.06536408,0.030072832,0.15661928,-0.1530301,0.10302813,-0.07633538,-0.082448825,0.22748797,-0.20260619,0.17797028,0.22456136,0.111090526,-0.12215862,0.16313796,0.23147367,-0.028968502,-0.026707465,-0.15552077,0.11494153,0.025767103,0.11689211,-0.1985897,-0.2345458,0.044773962,-0.30101866,0.09043152,0.0016120161,-0.07655057,0.21302596,0.15766577,-0.25636694,0.07286314,0.2897408,0.17530191,-0.04102502,0.16794388,-0.055683695,0.03766847,0.24165504,0.07590148,0.31286153,0.045013197,0.4234113,-0.11006587,0.19104628,0.107799456,-0.17589079,-0.19413382,0.25291744,-0.10950497,-0.009464304,-0.282425,0.14738695,-0.0905927
throat,0.24295814,0.0910906,0.113277055,-0.04240543,-0.10503731,-0.013912082,0.0442724,0.048720684,-0.088193536,-0.2712256,-0.098490894,-0.279383,-0.22248003,-0.008635059,0.09491503,-0.21316023,0.005995327,0.20615588,-0.10533445,0.11870254,-0.45696184,-0.4039102,-0.01014985,-0.10505197,0.074627735,-0.11212487,-0.09060338,-0.28846207,-0.1036122,-0.05156663,-0.28499958,-0.09373848,-0.18727714,0.024646197,-0.01240189,-0.24340749,0.07536207,-0.28612825,-0.08414441,-0.18264788,-0.18709236,0.25450954,0.15748529,-0.16102794,0.19149764,0.060854226,-0.2876528,0.13582984,0.31023812,0.08276719,-0.22220455,0.092694275,0.09806424,-0.044601385,-0.071374476,-0.117406845,-0.028632652,0.14985743,-0.1952331,0.16371821,0.036315765,0.11428829,-0.15586728,-0.050091326,0.15948793,-0.39633116,-0.2945591,-0.006016424,0.22129542,-0.028970024,0.36501595,0.17982446,0.018220827,-0.19832382,-0.043375045,-0.25426263,0.057019234,-0.20212445,0.097137235,-0.13457736,-0.015002206,-0.26221207,-0.20084877,0.4286858,-0.039885413,-0.029081747,0.2646436,0.2141211,-0.089791104,0.077014245,-0.00041346427,0.2035568,0.13785005,0.23066275,0.36402282,0.48571685,-0.05046736,-0.3473764,0.19714281,0.06377391,-0.37785378,0.32327265,0.1300994,0.23867975,-0.14879763,0.117409244,0.43095732,0.25629503,-0.28457114,-0.14294232,-0.012149584,-0.31180394,-0.10968167,0.09167251,0.2508884,0.007943853,0.4095217,-0.22448558,-0.06923432,-0.20044008,-0.084988095,0.2334787,0.14855888,-0.17547202,-0.07631231,0.3166592,-0.1355494,0.10341898,-0.07926337,0.05502994,0.15095276,-0.032746516,0.021865822,-0.06323266,-0.06616249,0.24794236,0.1938566,-0.081070416,-0.098379254,-0.21818243,0.15314636,-0.16142629,-0.08571457,0.115795195,-0.1448614,0.010479311,-0.13601671,0.022480913,0.1680912,-0.09689981,0.090627536,-0.2850105,-0.18770893,0.094451725,-0.09499319,0.30999237,0.2570146,0.18327132,-0.4969414,0.3147812,0.098936535,-0.12282102,-0.20805654,-0.23938474,0.06704451,0.020826254,0.27900115,-0.57582337,-0.16441315,-0.04939734,-0.2526469,-0.011929321,-0.08869745,-0.18163985,0.51169926,0.06120097,-0.43532813,0.2375569,0.18441428,0.044410046,-0.022851704,0.61106974,-0.13712148,-0.009895769,0.31107742,0.15947229,0.45565146,0.08292737,0.6558425,-0.18472624,0.42663723,-0.09028193,-0.020826288,-0.32883596,0.4654992,0.041976165,0.05274965,-0.7070304,0.119946264,-0.05738544
free,-0.051978666,-0.03679723,-0.07415972,-0.058181215,0.13384464,-0.094880424,0.058233816,0.11897755,-0.021713722,-0.02804238,-0.15427314,0.030067544,0.019930543,-0.018524595,-0.0614677,-0.023878459,-0.02083471,0.11195112,-0.15369509,-0.20024294,-0.015896128,0.060146857,-0.104176834,-0.19369254,-0.056042887,0.05363819,-0.1934562,-0.059733137,-0.13353196,0.18840994,0.288928,0.056734063,0.13574538,0.11946902,-0.17996708,0.22387283,-0.04012253,-0.0030789394,-0.095370784,-0.23149109,-0.109227605,0.043492887,-0.01846254,-0.045070335,0.08882516,-0.19640513,0.110586785,-0.21130897,0.109740764,0.1004368,0.22962674,-0.22129594,-0.17371106,-0.033468112,-0.12529312,-0.034978423,-0.0072133755,-0.07783433,-0.1280376,0.0543914,0.050398264,0.043488916,-0.05600177,0.045371536,-0.25353414,0.06715576,-0.078857236,0.09772617,-0.045781694,0.059454545,-0.016580211,-0.052719403,0.2105643,-0.019209977,0.17731282,0.014282053,0.11655586,-0.1527315,-0.20609467,0.08499356,-0.1694344,0.0920097,-0.07713463,0.1913453,-0.050954778,-0.05200239,-0.1794904,-0.03017268,-0.14644197,0.0517397,-0.03241322,0.08454699,0.05488134,0.04602125,0.1335932,-0.008995105,0.16977154,-0.21312302,0.06475926,-0.059922565,-0.1193496,0.12540022,-0.054615207,-0.050635725,-0.080813274,-0.15302524,0.1170434,0.20026131,-0.080260955,-0.119759075,-0.10619154,-0.04328057,-0.13820733,-0.07940804,0.08048222,0.020989664,0.0342912,-0.17764544,-0.030713554,-0.028203811,-0.138865,0.21305895,0.054457754,-0.07399552,-0.07618026,-0.009804342,-0.25692177,-0.12098378,-0.27629977,-0.03919518,0.025980666,-0.016626025,-0.051998507,0.07315271,-0.1352232,0.13940147,-0.27700984,-0.1397717,-0.102542326,-0.24114595,0.101069234,-0.0071311966,0.08814531,-0.03309657,-0.014487293,-0.10981712,-0.18306898,0.0015239757,-0.06298975,-0.08250325,-0.118629485,-0.081325546,0.08067547,-0.027457224,-0.16425194,0.13756864,0.04095039,0.03478614,-0.10345281,0.053866558,0.1339772,0.15825243,-0.1106019,0.0039638802,-0.11887912,0.037506048,-0.05459173,-0.03553341,-0.24294612,-0.07467378,-0.18424754,0.10349367,0.015193727,-0.056004897,0.040278837,0.16544203,0.18144114,-0.018160649,0.005433861,-0.13891307,0.08953405,0.044467002,0.044528864,0.099408075,-0.023779878,0.11106936,0.029595226,0.03593193,-0.10206545,-0.18571179,0.049836077,-0.009491854,-0.029075816,0.18675439,0.12483772,-0.06924032,-0.09494652,-0.06827048,0.009840199,-0.10160382
hes,0.17824681,0.08599177,0.0989789,-0.13060129,0.1829341,-0.12447615,0.057153054,0.3356948,0.012705535,-0.17002916,-0.14621858,-0.28762951,-0.07113771,-0.10714038,0.05494698,0.03681076,0.11235837,0.1594361,-0.20707907,-0.3203653,0.1529672,0.1057379,0.020095212,0.038770195,0.0020444035,-0.041721247,-0.035334177,0.349851,-0.07550953,-0.08261918,0.07022316,-0.1651138,0.27327,-0.14159052,-0.2170157,-0.21001194,0.42525366,0.069732465,-0.01358549,-0.16168913,-0.080144,-0.059987612,-0.05123013,0.1434891,0.105174184,-0.0433471,-0.029379798,-0.123051144,-0.039227214,0.25623062,0.026121497,-0.21994239,-0.12371188,-0.2682051,0.060256027,0.10016859,0.0012819637,-0.24183445,-0.08434236,0.08395797,-0.09433062,0.13159382,0.18276758,-0.034996737,-0.13525876,0.35686925,0.058074854,0.07041889,-0.32006225,0.27425003,0.03134302,0.0013710508,0.22214824,-0.08618133,0.20134304,0.10526763,0.13672951,-0.07024651,-0.3796575,-0.01880284,-0.09854126,-0.07149867,-0.13227971,0.073167026,-0.19509897,0.22254032,0.0934956,-0.072724655,-0.00527897,-0.04931238,0.22666283,0.08382489,0.24779633,0.2191764,0.40599018,0.12527634,0.0628617,0.01211539,0.021354979,0.003163955,-0.26512268,0.18168388,0.08137583,0.12966488,-0.13626616,-0.41009316,-0.05594931,0.34797567,-0.043257974,-0.1554231,-0.0005596747,0.20722945,-0.23752481,-0.02039082,0.056160733,-0.021832904,0.050573297,-0.04114689,-0.09496761,0.034768887,-0.07892381,0.034279697,0.018032163,-0.05998724,-0.016616214,0.055048868,-0.15904225,0.035046063,0.09670145,-0.07572676,-0.07364608,-0.05845253,0.0666987,0.030059354,0.08606648,0.0014085093,0.040865865,-0.21116735,-0.17195441,0.09696637,0.096149355,-0.03592413,0.015070417,-0.002544951,0.2602373,0.15023358,-0.07055808,-0.23526831,-0.21810219,0.063229494,0.022418197,0.0747736,-0.06813197,0.0037111363,-0.15741396,0.20914415,0.016117884,0.020235527,0.2539958,0.04553756,0.017096253,-0.041881222,0.105604455,-0.0084867,0.27161765,0.040179797,0.21466315,0.07286306,0.003450224,0.117782034,-0.13013124,0.014546599,0.08902717,0.16477801,-0.100085996,0.0032239468,-0.14128673,0.016723612,0.082430795,0.12480233,-0.09903467,0.15378538,0.07546638,0.08697722,0.04211947,0.23743667,0.09295791,-0.048077974,-0.057611234,0.020647693,0.10650395,0.0052441945,-0.12357608,-0.2399741,-0.08222267,0.20544527,0.122895755,0.07665833,-0.1314156,0.14107597
gives,-0.0853122,0.36855394,0.18416364,0.31781003,0.016120894,-0.33094916,0.15923294,-0.15759343,0.12294751,0.1065248,0.062787406,-0.16655561,-0.42525122,-0.0330949,0.10172437,-0.1158615,-0.15785302,-0.10424219,-0.09654736,0.03872619,0.15340294,-0.006261989,0.1486054,0.074507006,0.26082066,-0.29033014,0.17735168,-0.20156217,-0.06915443,-0.1725526,0.13073026,-0.10008833,-0.01958438,-0.0011732671,0.034543898,-0.109006055,0.3242626,-0.16770636,0.065712385,-0.20316951,-0.11381948,0.17887753,0.011859524,0.039269384,0.444218,0.1539238,-0.59143275,-0.02710848,0.1794149,-0.1235286,-0.12915145,0.6428805,0.324506,-0.011779996,0.26054645,-0.13375247,0.23097685,0.051848695,-0.34179795,0.1966377,-0.25744924,0.09596799,-0.08817459,-0.3103356,-0.11598245,-0.10773263,-0.1887501,0.0842991,-0.1555923,-0.0025541445,-0.18339795,-0.026444316,0.09051566,-0.049377345,-0.1538153,-0.20711246,0.37632006,-0.25192553,-0.1755365,-0.15298852,-0.1355948,0.029917346,0.018209893,0.00030870127,-0.04989058,0.12697597,0.18634254,0.054193247,-0.03588586,-0.22589394,0.0461292,0.12491044,-0.08391073,0.086748004,0.25426948,0.3886164,-0.18453097,-0.05083586,-0.21078956,0.32734227,-0.64119166,0.29985926,-0.079612665,-0.24342996,0.049384765,-0.042621084,-0.31615227,0.16713752,-0.37545758,-0.22029054,-0.024755111,-0.36637092,0.0025923946,0.13852331,0.2968762,-0.16756617,0.4667669,-0.09137654,0.12020193,-0.15250365,0.053362247,-0.02353488,-0.0066696266,-0.370062,0.29055023,0.28772157,-0.112684466,0.15546767,0.14074652,-0.34350908,0.29903758,0.18809128,-0.16140175,0.1784896,-0.11998181,0.13580905,0.24081524,-0.11131024,-0.02886088,-0.06837294,0.27269968,-0.5739379,-0.30473372,-0.0028820515,-0.27449086,0.002734546,0.02704748,-0.030877354,0.06521124,-0.13657865,0.22202289,0.03295342,-0.10448987,0.3084688,-0.11977621,0.103845656,0.27096918,0.038001124,-0.05767771,0.40378284,0.14711547,-0.08495164,-0.33962482,-0.18888961,-0.03849975,-0.0967004,0.2834548,-0.4397765,0.22745006,0.29354623,-0.09172477,-0.09479373,-0.17129014,-0.20629685,0.44270307,-0.08589914,-0.20157726,0.18265323,0.09896418,0.107059464,-0.06540738,0.25635642,0.05085371,0.14109065,-0.046027645,-0.06678527,-0.09073803,0.15659824,0.4812687,0.20880069,0.12986366,0.028177641,0.034592453,-0.41210824,0.19824879,0.2602562,0.30512708,-0.32127675,0.0838682,0.10205497
worry,0.096988775,-0.25548804,-0.47330108,0.77551913,0.39309677,-0.5814195,0.5063289,0.52901554,-0.34587017,0.2643309,0.37170428,0.32310617,0.02046697,0.5375443,0.3323763,0.10313837,0.024249878,0.037486568,0.56699675,-0.5563241,0.66526884,-0.13220485,0.04649621,0.02756962,0.028416757,0.007915759,-0.14803383,0.2408518,0.01722452,-0.042720288,0.5422579,0.3102231,0.037434265,-0.49819338,0.3543896,0.43286434,-0.06934473,0.15299642,-0.29326174,-0.16860108,0.21082506,0.11348968,-0.5871408,0.05576558,-0.2076124,-0.3215792,0.14236557,0.20009463,-0.10563896,-0.061079755,-0.06704075,-0.19906029,-0.037352182,0.10194507,-0.0026135624,-0.06826676,-0.05036031,-0.17911407,0.02764393,-0.1639407,0.086970285,-0.1441265,0.08236413,0.25191182,-0.32227856,0.19722238,-0.04492563,0.46015155,-0.56158507,-0.23967537,-0.24190718,-0.012774298,0.008927073,0.21522868,-0.093321405,-0.003040489,0.022407921,-0.042002134,-0.1052095,0.28232148,-0.12638152,0.41491482,-0.18447183,-0.250309,-0.076807074,-0.27558726,0.007378463,-0.115952484,0.15009229,-0.20294291,-0.27895224,0.06329596,-0.0031575053,-0.17432885,-0.1086505,-0.37428135,0.26901403,0.36832952,0.29021946,-0.20352022,0.22117628,-0.6502502,0.2081032,0.15992169,0.135257,-0.08854544,-0.1572703,-0.13309708,0.025718264,-0.28320977,-0.11611194,-0.013639144,-0.017429428,0.22483934,0.39143065,0.36750606,-0.067817934,0.11995478,0.114563055,0.41074473,0.1284999,0.23813576,0.67681754,-0.42925626,0.04380201,-0.09963376,0.18092038,-0.06262768,0.055412628,-0.015864652,0.4665149,-0.046339292,-0.189425,-0.63268816,-0.18233275,-0.2010139,-0.6146253,0.2926235,-0.18971045,-0.18820275,0.26801795,-0.0047926777,0.26373652,-0.062835716,-0.0033804418,-0.45529354,-0.27327222,0.18551697,0.30031264,0.045939717,0.23247306,-0.10627606,0.39113677,0.13684493,-0.55807596,-0.10304177,-0.20835373,0.1834726,0.16545372,-0.027120797,0.15076329,0.19865766,0.16728605,0.09123428,-0.21805033,0.15982467,0.03605059,0.4058521,-0.07054613,0.33413017,-0.18002233,-0.4134587,-0.13226977,-0.18057911,-0.062341593,-0.15531965,0.12345716,0.04503219,-0.21810396,0.034236714,-0.21270528,-0.39051646,0.14916278,-0.11776592,-0.056214213,-0.19365096,-0.19664605,0.06870971,0.25191435,-0.04880483,0.48262924,-0.090418376,-0.0633309,-0.0006243532,-0.14512104,-0.08875516,0.2966513,0.298431,-0.29043546,-0.19644879
cake,0.055765916,0.1469203,0.07623332,-0.11351444,0.011951052,-0.17544845,0.02219602,0.06675181,0.01181024,0.009449124,-0.11457177,-0.037196912,-0.0076723425,0.022355823,-0.0045420406,0.049138423,0.059940036,0.022210453,-0.12304776,-0.10780545,0.1151245,0.07400464,0.06745599,-0.06466629,-0.11307833,0.017271051,-0.18483861,0.100729644,-0.02761876,-0.05177757,0.19855082,0.06483242,0.026878184,-0.0052426863,-0.00043473614,-0.015602319,0.16872986,-0.03246624,-0.15301178,-0.08404181,0.024278363,-0.0406664,-0.09863765,-0.028851623,0.12146152,-0.076981254,-0.14188848,-0.087563686,0.13931069,-0.001628414,0.043648325,0.059403706,-0.035669893,-0.059518956,-0.03287817,0.051250953,-0.058155842,-0.11064864,0.040750485,0.026348561,0.029005975,0.003972178,0.013738719,-0.01651977,-0.03254318,0.025501745,-0.24456708,-0.120217584,-0.059862252,0.018922271,-0.051441655,-0.043236732,0.098741956,-0.035514496,0.08872922,0.006745659,0.18637878,-0.22223154,-0.14895731,0.15348145,-0.1800564,0.115218215,-0.008612204,0.1763976,-0.1791989,0.0011315255,0.03857519,0.051701352,-0.09787483,-0.112700015,0.121307,-0.009602119,0.08209948,0.09047996,0.28114724,0.093872845,0.0608004,-0.15270922,-0.05402445,0.1304828,-0.22527683,0.1735583,0.06818859,-0.044190247,-0.13937546,-0.104418315,-0.034078732,0.17344747,-0.1035474,-0.09982908,-0.101836495,-0.08396207,-0.08362028,0.069306724,0.08623803,-0.09422121,0.21435696,-0.13019836,-0.031129494,-0.10048981,-0.14352019,0.06658103,0.021376042,-0.27367023,-0.05003733,0.016603349,-0.19689062,-0.03326617,-0.09587226,0.012679112,0.19221435,0.031424973,-0.06516472,-0.071396165,-0.09720527,0.066780865,-0.07157363,-0.11375338,-0.12142841,-0.083932295,0.18859598,-0.101764046,-0.1277757,-0.070194766,-0.073275834,-0.1215195,-0.12304053,-0.039512962,-0.027449155,0.0050532953,0.065873414,-0.10151837,0.04982716,0.16966566,-0.18351448,0.2242621,0.1567651,-0.011359577,-0.03286408,0.14987081,0.11452835,0.047396593,-0.13920693,-0.04083498,-0.10918798,0.07203811,0.056767114,-0.11859661,-0.11571438,0.044537634,-0.29277077,0.2185741,-0.0010202895,-0.1161238,0.096842185,-0.027564388,-0.029208416,-0.00055674044,0.02527583,0.03694377,-0.05806594,0.17875986,0.010413214,0.19049884,-0.007885873,0.068406515,-0.095048405,0.15481964,0.07838835,0.036771297,0.22418875,0.0718965,-0.08065278,-0.067623146,0.17529057,0.116466165,0.021013469,-0.067084976,-0.036240224,-0.045493167
nods,0.18610184,0.10578238,0.16845497,0.26306942,-0.017090794,-0.42452797,0.05248015,0.1275532,-0.13202225,0.013689054,-0.10016554,-0.22357926,-0.2253275,0.09780875,0.1630841,-0.10274569,-0.068528675,0.062374376,-0.078915484,0.13393074,-0.16819355,-0.21894802,0.06537537,0.0399261,0.13866349,-0.08150887,0.12422557,-0.17922458,-0.085867904,-0.087957025,-0.15200917,-0.30178136,-0.10975024,-0.076188415,0.06951176,-0.080471314,0.30998147,-0.18159144,-0.12365997,-0.0035173327,-0.02719007,0.27992356,-0.1402676,0.044232186,0.22976273,0.13791683,-0.20651409,0.13198662,0.30139464,0.04390335,-0.21642537,0.1529564,0.27269185,0.10395917,0.14280857,-0.015556753,0.004321666,-0.0456055,-0.2140417,-0.007949862,-0.078945845,0.07765068,-0.057245813,-0.14658758,0.12961753,-0.15526749,0.044389438,-0.057474613,-0.09944353,0.032230515,0.18313706,0.2643662,-0.09969292,-0.12344205,-0.10658969,-0.05261205,0.074969925,-0.17841749,0.00045371457,-0.16377823,0.044775676,-0.10532405,-0.11313049,0.117666036,-0.11255789,0.072884,0.14538088,0.10219788,-0.0356025,0.071964204,0.1562353,0.17764793,0.14428784,0.09849989,0.2946238,0.39531493,-0.14189488,0.18331334,0.03231706,0.027771948,-0.1915186,0.10590763,0.16325943,0.15323026,0.054202482,-0.027208742,0.27354434,0.08778822,-0.2564535,-0.06207751,0.04472204,-0.15753902,0.011293111,0.13071445,0.1498005,0.027859787,0.32348958,-0.06149267,0.0011208525,-0.16371673,-0.052646574,0.058528427,0.25414303,-0.3757396,0.04537395,0.18623948,0.22987832,0.08557056,0.13248952,-0.23140053,0.26493666,0.073729604,-0.18816294,-0.061476134,0.0012440789,0.116992824,0.21032816,-0.012552965,-0.21458302,-0.17978217,0.2761492,-0.3746616,-0.21216303,-0.04694997,-0.09268736,-0.026106996,0.025336586,-0.06077218,0.124458715,0.1316588,0.31817105,-0.17449795,-0.13857536,0.16078342,-0.20596196,0.37791124,0.23267972,0.24686804,-0.19513239,0.35088986,0.12558189,-0.17698707,0.043061607,-0.35057947,0.17151307,-0.047633026,0.48884827,-0.57749426,0.068756945,0.027497545,-0.14000817,-0.11079986,-0.05371422,-0.06149918,0.47614598,-0.062267758,-0.64246744,0.27701518,0.07870327,0.35013902,-0.21727832,0.52349687,-0.0649509,-0.07298885,0.28541136,-0.09325019,0.40318096,0.12280941,0.78755397,-0.001336136,0.2810699,0.007348983,-0.19666223,-0.59335035,0.42724183,0.14549245,0.34510761,-0.5473452,0.021155277,-0.06658394
minute,0.15780735,0.15967505,-0.19517396,-0.16363844,0.054125965,0.14062877,-0.14806394,0.04067481,-0.19267702,-0.11696978,0.0015618969,0.21570534,-0.20946532,0.06477633,-0.10627537,-0.045666624,-0.030428283,0.14521314,-0.17194039,-0.32696557,0.06562967,-0.18396494,0.11848493,-0.3410112,0.07189438,-0.030841598,-0.20090945,0.07183461,-0.124201216,0.2082057,0.24423802,-0.04932367,0.32152364,-0.15944284,-0.057165246,0.057306465,0.04374886,0.14324126,0.03735173,-0.2699124,0.022656884,0.056004696,-0.13401507,-0.2646445,0.35269117,-0.32385734,0.03123198,-0.08423156,0.1283555,0.07027549,0.3052575,-0.11699136,-0.17560263,0.05132618,0.22843243,0.06519196,-0.04285086,-0.0060148984,-0.30164894,0.20430633,0.0052937,0.05267107,0.0060805455,-0.16698949,-0.114067875,0.014760553,-0.16916165,0.15149376,-0.25457174,0.2976684,-0.056474768,0.018651716,0.19633321,-0.24792089,0.14557245,-0.03183178,0.28528297,-0.10803589,-0.0825683,0.24841304,-0.22471632,0.26371777,0.060643766,0.26719856,-0.00498674,-0.020265024,-0.07195181,0.02797658,-0.108444445,0.23316073,-0.09705219,-0.13037972,0.09802201,0.07920911,0.07696124,0.040413402,0.06847335,-0.17865491,0.073262416,0.022018973,-0.3028934,-0.080974884,-0.15092035,0.05163704,-0.029781291,-0.04368144,0.23271391,0.23338127,-0.029100077,-0.1920276,0.007356601,0.07838253,-0.38751715,0.16253199,-0.021854114,-0.16617282,0.21589038,-0.24919374,-0.009669873,0.12438675,-0.21297765,0.03996296,0.15722524,0.0011567689,0.2520596,-0.102095634,-0.16056575,0.118450485,-0.13424033,0.12212386,0.15521453,0.105187856,-0.17349178,-0.25299782,-0.24703279,0.06912004,-0.24596463,-0.06105414,0.03585426,-0.054966707,-0.0579884,0.051174145,-0.07097904,-0.17235982,-0.068840005,-0.09396882,-0.19613107,0.092095286,-0.19193932,0.13342236,0.16274993,-0.11418464,-0.1263672,0.069190085,-0.18190071,0.46084803,0.09433834,0.1770407,-0.05741882,0.17245616,-0.034717094,-0.011914428,-0.2979339,-0.013956039,-0.46232736,0.032718446,-0.035126656,-0.3591506,-0.33104405,-0.08205849,-0.13948874,0.25418097,-0.037623174,-0.29126272,0.13546969,-0.31098238,-0.040253665,-0.23536506,0.0712257,-0.2320136,0.03812494,0.28021303,0.06046784,-0.008321693,0.13556373,0.12285136,-0.067368954,0.057493612,0.17949636,-0.11366774,-0.011443877,-0.08306581,0.14866292,-0.034254573,0.26777804,0.10002931,-0.16759157,-0.019897658,0.12378176,-0.14101224
