season,episode,scene,sentiment
5,16,35,1.638278408094744
5,16,36,-0.06969694145011067
5,16,37,0.6480077333227334
5,16,38,0.06434826981474638
5,16,39,-2.1218084120287255
5,17,1,0.34009380928502864
5,17,2,0.43477388522514365
5,17,3,0.17652878661831084
5,17,4,0.07893577601463925
5,17,5,0.11948973787133803
5,17,6,0.19745372151849655
5,17,7,0.2205174084022523
5,17,8,-0.13755996290772024
5,17,9,-1.2728408307815027
5,17,10,-0.4096698265641202
5,17,13,-0.0025753792003498505
5,17,14,-0.030143753076010128
5,17,15,-0.05363128839601181
5,17,16,-0.28284368450533864
5,17,17,0.4945988045845753
5,17,18,-0.16637113635582476
5,17,19,-0.2178427934761445
5,17,20,-0.5317800139820889
5,17,21,0.011746680842722797
5,17,22,0.16800888243570117
5,17,23,0.24034137888751125
5,17,24,0.46848149652795906
5,17,25,-1.1981353641187946
5,17,26,-0.26149232161180425
5,17,27,1.5922718975959032
5,17,28,-0.06224412971873894
5,17,29,0.4101578524434418
5,17,30,0.7125247547003749
5,17,32,0.050119702809309184
5,18,1,0.22788549234292246
5,18,3,0.8767597542053982
5,18,4,-0.13431138206640947
5,18,5,0.26933283402055097
5,18,6,0.3583037030821142
5,18,7,0.12877749679544098
5,18,8,-0.3185217967543917
5,18,9,-0.018943477354804672
5,18,10,-1.200462323889713
5,18,11,0.28406271052497784
5,18,13,0.4300505812488602
5,18,14,0.48415329566996024
5,18,15,-0.13910313003391958
5,18,17,0.828694356583906
5,18,18,-0.3093225630779877
5,18,19,0.7911940485454961
5,18,21,-0.13029332441166233
5,18,22,-0.0545368448143328
5,18,24,1.5291919683461106
5,18,25,-0.07263383789718818
5,18,26,0.20783869059817744
5,18,29,0.33781622507042075
5,18,30,9.89320520831269
5,18,31,0.03962876664662729
5,18,35,0.20467705239191455
5,18,36,0.42951751240941743
5,19,1,-0.01386295238607541
5,19,2,0.750920051925726
5,19,3,-0.6297770965965295
5,19,4,0.18417243523164903
5,19,5,0.0
5,19,7,-0.19924348583713594
5,19,8,0.05023131014807987
5,19,9,-0.5994665196528112
5,19,11,0.7096586383930961
5,19,12,-0.708118339610124
5,19,14,-0.5649234465363355
5,19,17,-1.2548557036925245
5,19,19,-1.8593870803705237
5,19,20,0.22683892543383324
5,19,22,0.9611526249210476
5,19,23,-0.26835373378720956
5,19,25,0.4676165448129094
5,19,26,-0.00043678758239076854
5,19,28,0.5729833479610574
5,19,29,1.3221161332385152
5,19,30,-0.7678451644432156
5,19,31,0.11788811329251708
5,19,33,0.06612742822758738
5,19,34,-0.4909478961263975
5,19,36,4.914835224284232
5,19,37,0.04596105770155329
5,19,38,0.6350280065185148
5,19,39,-0.0364967210178027
5,19,43,1.0300635877361641
5,19,44,0.0
5,19,45,0.04363050434906899
5,19,46,-0.2723635169445665
5,20,1,-0.45062076157007896
5,20,3,-0.41671268182013393
5,20,5,-0.4479235310753987
5,20,6,1.3278197022961276
5,20,7,0.9829670448568465
5,20,8,0.8478917951294718
5,20,9,0.45882128791186044
5,20,11,-1.114178437803289
5,20,12,0.001333848360968115
5,20,13,0.6636849048105893
5,20,14,-1.440277740219454
5,20,15,-0.39706609224551787
5,20,16,0.20153418020924949
5,20,17,0.17984488199262819
5,20,18,0.7585992469658583
5,20,21,0.48625688412346296
5,20,22,0.0611726423874616
5,20,24,-0.21772257281389074
5,20,26,-0.7379131113615539
5,20,30,0.1542366060165471
5,20,32,0.9542091102987164
5,20,33,0.42267463074038075
5,20,34,0.6875331689344737
5,20,35,0.30698656008456177
5,20,36,0.15962466753105958
5,20,37,-0.28226160493594254
5,20,39,0.9046349224655915
5,20,40,0.003034917608734001
5,21,1,-0.20911656495099717
5,21,2,0.5175135832561004
5,21,3,0.3125327674308578
5,21,5,-0.16167345881916934
5,21,6,-0.31793940737587295
5,21,7,0.0674553620281001
5,21,8,0.16737039183949629
5,21,11,-0.5335041755211434
5,21,12,-0.12028540757493339
5,21,13,-0.18578907242660878
5,21,15,-1.4308471521583928
5,21,16,-0.33022518518224325
5,21,17,0.4195526257122333
5,21,18,-0.6395235075418406
5,21,19,0.7811861176016724
5,21,20,0.00975167544576247
5,21,21,-0.5448657617994008
5,21,23,-1.460398460687213
5,21,24,-0.04193588490119223
5,21,25,-0.42004485939928937
5,21,26,0.394955943029831
5,21,28,-0.05942374534182562
5,21,29,-0.7557602176528251
5,21,30,-0.31886359153170196
5,21,31,0.46008996300090155
5,21,32,0.6005817638513319
5,21,34,0.9330807292682144
5,21,35,-0.5244875777309254
5,21,36,0.39008839239813287
5,21,38,1.1737397880438882
5,21,39,0.10513395156437005
5,21,40,-2.565350742237487
5,22,2,0.8824905574593789
5,22,5,-0.6114639476989149
5,22,6,0.6616439038952869
5,22,7,0.12179529428354781
5,22,8,-0.25281538644987916
5,22,9,0.370610889268156
5,22,10,-1.023793552590954
5,22,11,-0.5544269031604836
5,22,12,-0.7935242565906303
5,22,13,0.02883248457706522
5,22,15,0.3086403923323636
5,22,16,-0.07639194613813342
5,22,17,-0.05252557301651121
5,22,18,-0.06527161109029632
5,22,19,-0.20616177114455386
5,22,20,0.7951621894538011
5,22,21,0.8357858074283094
5,22,24,-1.2798011516790664
5,22,25,4.137017837725102
5,22,26,-0.189129906699612
5,22,27,-0.3852912536614613
5,22,28,1.6520195261729231
5,22,29,0.09327415071669622
5,22,30,-0.5146806738719762
5,22,31,0.14412710184640898
5,22,33,0.24848818420431285
5,22,34,-0.23195923851422312
5,22,35,0.20571242944159182
5,22,36,0.5078277944840474
5,22,37,0.17071607672151903
5,22,38,0.1369931136019222
5,22,39,0.14455397718483035
5,22,40,-0.13268729441648588
5,22,41,0.3259757483179829
5,22,43,-0.12275737545112529
5,22,45,0.20302328267252703
5,22,46,-0.40883870085080537
5,22,47,-1.8588106414765757
5,22,48,-0.389102778386607
5,23,1,-0.18449241604086714
5,23,2,-0.04595902408361881
5,23,3,0.006969756170304209
5,23,5,0.33207307481054343
5,23,6,-0.31178444892678875
5,23,7,0.2787387481621135
5,23,8,-0.6678597726243748
5,23,9,0.13602915576765187
5,23,10,0.8546538966060838
5,23,11,-0.40376247002867144
5,23,13,0.053418532743583845
5,23,14,-0.40801107517735297
5,23,15,0.1500276147698085
5,23,16,0.04633844426545672
5,23,17,0.7940984500108687
5,23,18,-0.2703409239937802
5,23,19,1.1156096066937562
5,23,20,-0.053482320526818505
5,23,21,0.3801461882609378
5,23,22,-0.6290121457201339
5,23,23,0.7553356041338866
5,23,25,0.23659153858009246
5,23,27,0.15724964841395378
5,23,28,0.3527796644256262
5,23,29,3.3502555534776493
5,23,30,0.9226406873896456
5,23,31,0.13847028490872293
5,24,1,-0.0024371657394750695
5,24,2,0.10123144051686903
5,24,3,0.11484659617687573
5,24,4,-0.1783194648673032
5,24,5,-0.5340988867673384
5,24,6,-0.12393817005140187
5,24,7,0.3479701032523527
5,24,8,-0.1647513338686929
5,24,9,0.19027247957106858
5,24,10,0.6626351578781675
5,24,11,-0.4529968155806915
5,24,12,0.0
5,24,13,-0.21099115033206048
5,24,14,0.4263130015639007
5,24,15,0.03571134460643829
5,24,16,-3.592391634351351
5,24,17,0.32123780276327474
5,24,19,0.2589003223531403
5,24,20,-0.14354074892702662
5,24,21,-0.059651375524282846
5,24,23,0.3826055903011282
5,24,24,-0.31671619924789635
5,24,25,-0.17311328368118797
5,24,26,-2.124355018830372
5,24,27,0.320351339900578
5,24,28,0.030908141960698268
5,24,29,0.2586755381202227
5,24,30,-2.3079620735664426
5,24,31,0.32021827502376815
5,24,32,0.051485534287271296
5,24,33,-0.7786169225628544
5,24,34,0.7174010268203898
5,24,35,0.545052020145512
5,25,1,0.21176619703808697
5,25,3,1.049289500706412
5,25,4,0.02416092916066916
5,25,5,-0.2799111917232685
5,25,6,-0.12084281411301513
5,25,8,0.3387842278212169
5,25,9,-0.2152547235210031
5,25,10,-0.8580323421208403
5,25,11,-0.9486947014274962
5,25,12,0.07900005733630414
5,25,13,0.028552059566873633
5,25,14,0.8892912668067348
5,25,15,-0.25757261019070415
5,25,16,-0.0279191366356788
5,25,17,-0.674910120546695
5,25,18,-0.43933178235775594
5,25,19,-0.12733643268797798
5,25,20,-0.016944900474955837
5,25,21,0.17414640839835568
5,25,22,0.3220004768573847
5,25,23,0.01945595879809694
5,25,24,0.05521522000662263
5,25,26,0.0
5,25,27,-0.44417527065097095
5,25,28,0.9089557845162727
5,25,29,0.5078271644882713
5,25,30,0.667637369696828
5,25,32,0.279560992877171
5,25,33,0.22767571032516337
5,25,34,-0.42187109295006536
5,25,35,-0.5918230450779607
5,25,36,0.22417209419477033
5,25,37,0.4562893452176036
5,25,38,1.8105749085112026
5,25,40,-0.6218889969530987
5,25,41,-0.12723235260416285
5,25,42,1.40372728749345
5,25,44,1.2747004504877775
5,25,45,0.3286046720279198
5,25,46,-0.47248507884251073
5,25,48,-0.2162824886713049
5,25,49,-0.3690422953080958
5,25,50,0.06663258919074784
5,25,52,-0.0056991540410661345
5,25,53,-0.18269842965189886
5,25,54,-0.20255876612913254
5,26,2,0.0020323638768561386
5,26,3,0.0
5,26,4,0.20432895125936223
5,26,7,0.4467217615403021
5,26,8,0.8635868416952216
5,26,9,0.16338987361787
5,26,10,-0.12126640321705429
5,26,11,0.0024047548705222743
5,26,12,0.11732278468672219
5,26,13,0.3135485626050298
5,26,14,0.10015229405953435
5,26,16,-2.6477517700032
5,26,17,-1.128427059676243
5,26,18,0.5645232098718851
5,26,19,-0.057293377836376176
5,26,20,-2.0191863839412143
5,26,21,-0.14844466147448868
5,26,23,0.9489659022208178
5,26,24,-0.8820971970685096
5,26,25,-0.2630041765910811
5,26,26,0.4544233437284253
5,26,27,0.11623780442974332
5,26,28,1.4540790065580065
5,26,29,0.2335305145364274
5,26,30,0.9603118044219119
5,26,31,0.5290120344103048
5,26,32,0.11784554034133007
5,26,34,-0.5346357934856321
5,26,36,-0.161150885061659
5,26,37,-0.27184676468506386
5,26,38,0.19385921400725228
5,26,39,0.3859482413623593
5,26,40,0.14279206183117774
5,26,41,0.027803841404798663
5,26,42,0.001610085388077595
6,1,1,-0.16947917680581293
6,1,2,0.9255025270373076
6,1,4,-0.5739295359183338
6,1,5,-0.6859257876389352
6,1,6,0.2711655743065121
6,1,7,-0.5515957302968122
6,1,9,0.36887099754801017
6,1,10,-0.8433872570358696
6,1,12,0.10942479134043126
6,1,13,-0.6348194052725042
6,1,14,0.09697551841995394
6,1,15,-0.10141213458352712
6,1,16,0.32819098578716155
6,1,17,-0.011956965533498405
6,1,18,-1.1156030012169702
6,1,19,-0.4204259678489897
6,1,20,0.3312675788125403
6,1,21,-0.14301088894375352
6,1,22,-0.011890282845119733
6,1,23,0.6477250640974846
6,1,25,-0.23189020381713082
6,1,26,-0.5975503350916782
6,1,27,-0.16539819042936527
6,1,29,-0.7790154109234554
6,1,30,-0.03555011491358508
6,1,31,0.006701168879061609
6,2,1,0.7707403457594253
6,2,2,0.4821982627439655
6,2,3,-0.2249331125164259
6,2,4,-0.3161262786642681
6,2,5,0.39936231700400177
6,2,6,0.022232817266232188
6,2,7,-0.029947585583581782
6,2,8,1.228708806071058
6,2,9,-0.2675105218597007
6,2,10,-1.6301505018821867
6,2,12,0.028994993047892364
6,2,13,0.05335878097939726
6,2,14,-0.8303451644432156
6,2,15,0.056510516911789294
6,2,16,0.16708069444570448
6,2,18,-0.6680699704355598
6,2,20,0.3240331891067649
6,2,23,0.6500311183539051
6,2,24,-0.25144140459157543
6,2,25,-0.5341531578735412
6,2,26,-0.07750779397670778
6,2,27,-0.40385545516468785
6,2,28,-0.25439614621235224
6,2,29,0.39893019334541113
6,2,30,-0.2868002376947574
6,2,31,0.2688193038688127
6,2,32,-0.3256596248359882
6,2,34,0.4457687208173906
6,3,2,-9.300629523481657
6,3,3,-1.12061499180878
6,3,4,-2.351049785902941
6,3,5,-0.03473287463016022
6,3,6,0.11170080055191436
6,3,7,0.27609913326891944
6,3,8,0.43092442489594057
6,3,9,0.025157254162816944
6,3,10,0.317909650984076
6,3,11,1.3646308920426995
6,3,12,-0.9843754703256962
6,3,13,0.01867516925956223
6,3,14,0.06616769882985635
6,3,16,0.743384410866125
6,3,17,-0.21088131160462617
6,3,18,0.432475020572733
6,3,19,-0.2947398937181419
6,3,20,-0.2223344263247925
6,3,21,0.6704152109688746
6,3,22,0.35353309049512516
6,3,23,-0.23104758214023594
6,3,24,-0.1082277897517843
6,3,25,-0.23786392115391697
6,3,26,0.13413482103839616
6,3,27,0.3013262685771121
6,3,28,0.7385335920968019
6,4,1,-0.34582523562354894
6,4,2,-0.27911493034828605
6,4,3,-0.8326339689178808
6,4,5,-0.06199921366392758
6,4,6,1.5960311269829113
6,4,7,-0.2042595182845473
6,4,8,-0.39546404454634343
6,4,9,0.7518696121627079
6,4,10,-0.6472466400494249
6,4,11,0.1282211115113411
6,4,12,-0.5813540135790962
6,4,13,-0.029579773276197152
6,4,14,0.4945837761783191
6,4,15,0.7853378659993279
6,4,16,0.21472439774946053
6,4,17,0.8381397958951627
6,4,18,-0.11348027376040479
6,4,19,-0.7705825073229225
6,4,20,-3.116477968333432
6,4,21,0.4711907217715908
6,4,22,0.3612242796079751
6,4,24,0.07397383578934448
6,4,25,0.6880603380856964
6,4,27,0.8973168301647824
6,4,28,0.6555222623928298
6,4,29,0.1540820877825674
6,4,30,0.09666508761149088
6,4,31,0.26589655521335465
6,4,33,-0.06442051806843921
6,4,34,-1.1545963754882085
6,4,35,0.22718919698680032
6,4,36,-0.25847506310251794
6,4,37,0.444209656924319
6,4,38,0.5772433013512915
6,4,40,0.5818495083035436
6,4,41,-0.18554423406079554
6,4,42,0.6765293304117147
6,4,43,-0.550071793692938
6,4,44,-0.1902818464752183
6,4,45,1.1207889147965895
6,4,46,1.66035712408671
6,4,47,-0.39342805993959334
6,4,48,0.0
6,4,49,-0.047126638010639446
6,4,50,1.09438919619831
6,4,51,-0.4828435281076828
6,4,52,0.38128311917264757
6,4,53,0.2018314684286282
6,4,54,-1.3546378926012181
6,4,55,0.39953111608794184
6,4,56,-0.5318755542640042
6,4,58,0.6871094005143763
6,4,59,-1.473932982503861
6,4,60,-0.6356278383544696
6,4,61,0.2738148047789261
6,4,62,-0.8042086806503335
6,4,63,0.4023832627062109
6,4,65,0.47141102619958025
6,4,66,-1.0336917863850266
6,4,67,0.2891079543696607
6,4,69,0.49918026915928787
6,4,70,-0.23328315801761437
6,4,71,-0.12604441042836184
6,4,72,-0.335817833531562
6,4,73,-0.13959774378380918
6,4,74,0.6435242565906303
6,4,75,-0.8003082159264753
6,4,76,0.20217338799993853
6,4,77,0.18688813920113817
6,4,78,0.1546584430350593
6,5,1,0.005043731766415661
6,5,3,-0.37361061093789444
6,5,4,0.2908732699406992
6,5,5,-0.042814659198894434
6,5,6,0.27605779376308387
6,5,7,-0.7609938629455265
6,5,8,-0.6948359116945736
6,5,9,0.11027546009331096
6,5,11,-0.5767374980875415
6,5,12,0.16059555399711192
6,5,13,-0.41635367754933006
6,5,14,-0.10206355109654212
6,5,15,0.538333215706029
6,5,17,-1.5185492277321666
6,5,18,1.3299762131587252
6,5,19,-0.48470016688061895
6,5,20,-0.32167092219756854
6,5,21,-0.36506607142376624
6,5,22,-0.22240699887035603
6,5,23,0.7413308596773521
6,5,24,0.15060714036578568
6,5,25,0.19124555020982387
6,5,26,-0.4624118229346257
6,5,27,-0.1841136043749691
6,5,28,-0.14570116526068363
6,5,29,-0.3406578821915597
6,5,31,0.389874504619371
6,6,1,1.1734931121128118
6,6,2,0.7911359007703543
6,6,3,-0.1693873599484078
6,6,4,0.15081064233947342
6,6,5,0.819139204047372
6,6,6,0.33260022838235265
6,6,7,-0.08446912501234216
6,6,8,1.2506938195944648
6,6,9,0.5796391983309815
6,6,10,0.3123285488528456
6,6,12,0.6173674057428516
6,6,13,0.5449455366563446
6,6,14,-0.5998858699906535
6,6,15,0.9829670448568465
6,6,16,0.15500219586166894
6,6,19,0.18574605550942433
6,6,20,0.07579744044709785
6,6,21,0.0
6,6,22,-0.08258522323562098
6,6,23,0.3730635609299995
6,6,25,0.285240927265945
6,6,26,0.24533744850198802
6,6,27,-0.43532811891518675
6,6,29,0.6303846208753107
6,6,31,-0.06209263704161163
6,7,1,-0.09943690860048437
6,7,2,-0.3921424074039139
6,7,3,-1.0910917282889963
6,7,4,-0.7926988191944097
6,7,5,1.0315384705232356
6,7,6,-1.2264404161357652
6,7,7,0.20184236072975864
6,7,8,0.22687894634527578
6,7,10,0.5994016111372722
6,7,11,0.2118393723853029
6,7,12,1.1411053513175309
6,7,13,-1.2716263451494119
6,7,14,0.14082214929349735
6,7,15,0.5672191314964303
6,7,16,0.2013722999377073
6,7,17,0.257704725736307
6,7,18,-0.07955166349136228
6,7,19,-0.5239083854516923
6,7,20,-0.028102852869129363
6,7,21,-0.5113092947290048
6,7,22,-0.8968145454185568
6,7,23,-0.03672741707744533
6,7,24,-0.02015723164751072
6,7,25,-0.06721742706287064
6,7,27,0.9106396837151713
6,7,28,-0.4857325424018926
6,7,29,0.3461400686125404
6,7,30,0.6399632907287033
6,7,31,-0.08127774263195614
6,7,32,-0.2547434370972305
6,7,33,0.3789911666398254
6,7,34,-0.536704694778392
6,7,35,-0.671347286068315
6,7,36,0.10457096221881344
6,7,37,-2.2822107026350618
6,7,38,0.42259514369775103
6,7,39,-0.155352727046882
6,8,1,0.7101304715849799
6,8,2,0.5202689741992891
6,8,4,0.30248591769751504
6,8,5,0.056664385384319886
6,8,6,0.5849611337306381
6,8,7,0.22622090705729678
6,8,9,0.327558682292051
6,8,11,1.1698437278767289
6,8,13,0.1404550829560122
6,8,14,0.31755487440033964
6,8,15,0.26449940311320275
6,8,16,-0.6897948783837061
6,8,17,0.31584772305431263
6,8,18,0.4255342996572683
6,8,19,0.10872292856460702
6,8,21,0.20555583845885197
6,8,23,1.0350833967852484
6,8,24,0.257280713238153
6,8,25,0.39981467444428515
6,8,26,-1.2854405500499468
6,8,27,-1.1700560130370294
6,8,28,0.18636065997138632
6,8,29,0.5580650673039294
6,8,30,0.17295948346442466
6,8,32,0.8751544059089099
6,8,34,0.6731121109833026
6,8,35,-0.2201488481988542
6,8,36,-0.38870138403156457
6,8,37,-0.8284279418994651
6,8,38,-2.3086267770905424
6,8,39,-0.14101500462320807
6,8,40,-0.24753072247365174
6,8,41,-0.03129674978200517
6,8,42,-0.6564919022512742
6,8,43,-0.00880024812585524
6,8,44,-0.2802718676173974
6,9,1,-0.7221384888858127
6,9,3,-0.08725194729837008
6,9,4,1.5694391650174409
6,9,5,0.0
6,9,6,-0.18552240511048576
6,9,7,0.25617494040741545
6,9,8,-2.0548583601584194
6,9,11,0.10525669427665127
6,9,12,-0.10948354561223503
6,9,13,0.1678875164688105
6,9,14,-0.1535872471160292
6,9,15,-0.14116289217523834
6,9,17,0.41336370692521707
6,9,18,0.09745666126710117
6,9,19,0.4575414858526393
6,9,20,0.11826716395258412
6,9,21,-0.2987649306997844
6,9,22,-0.11672662287237139
6,9,24,-0.4972136833486299
6,9,26,-0.18693746980703868
6,9,27,0.32645306762098236
6,9,28,-0.29538130605157237
6,9,29,-0.9126223299581995
6,9,30,0.8669053207382879
6,9,31,-0.3075402255260933
6,9,32,-0.04309057076247852
6,9,33,-0.23867410602260208
6,9,34,-0.24862059723820318
6,9,36,1.033885186272267
6,9,37,0.37481829545494444
6,9,38,0.5323709511410246
6,9,39,-1.6352586590851879
6,9,40,-0.04062533456277123
6,9,41,-0.17336185420031236
6,9,42,0.2641604167868593
6,9,45,0.04780646966606957
6,9,46,-0.9293944498898452
6,9,47,-0.02394636388659019
6,9,48,-0.3389959255279644
6,9,49,0.02800891598616717
6,10,2,0.22718919698680032
6,10,3,0.30271096660817715
6,10,7,-1.6935696296156555
6,10,8,-0.6992380332153394
6,10,9,-2.574097026362521
6,10,11,-0.6051655334813967
6,10,12,0.45893849701098693
6,10,13,-0.31472235677559685
6,10,14,0.07146006614517372
6,10,15,-1.0210720099824753
6,10,17,-0.1486624354614407
6,10,18,0.13196433094709945
6,10,19,-0.04999895892709973
6,10,21,4.715125137642932
6,10,22,-0.2778556072567187
6,10,23,0.5444697224435044
6,10,24,1.4089372265634053
6,10,25,1.3194317321438254
6,10,26,-0.12736811420858318
6,10,28,-0.2609007190775238
6,10,29,1.8117475219687675
6,10,30,-0.29106289538838853
6,10,31,0.6807596520662843
6,10,32,0.05133841486731
6,10,33,1.0065815253428538
6,10,35,0.2806424673326759
6,10,36,-0.27037245694204737
6,10,37,-0.2185832805072078
6,10,38,1.0604484152689848
6,10,39,-0.33125581365692075
6,10,40,-0.09611290731238414
6,10,41,-0.5067012387925945
6,10,42,-0.10901833472223482
6,10,43,-0.028234465262419694
6,10,44,-0.00888390264897868
6,10,45,0.3906954380790635
6,10,47,0.01382854336031726
6,10,50,0.6533642730391819
6,11,1,0.2326522421602587
6,11,2,-0.6289503235509243
6,11,3,0.0
6,11,4,-0.829956188392269
6,11,5,-0.7461016528771905
6,11,10,-0.5423650854483972
6,11,11,0.011805083998420396
6,11,12,0.07208156991235239
6,11,13,-0.07554458916307318
6,11,14,1.1139741243758159
6,11,15,0.8067676333840108
6,11,16,0.3070079715699676
6,11,17,1.9207397182235408
6,11,20,0.17874470897144037
6,11,21,0.24407953685350614
6,11,22,0.3322704001450824
6,11,23,0.007484005668965637
6,11,24,-0.4830515883091828
6,11,26,0.023953516397750375
6,11,29,-0.06005610564880462
6,11,30,-1.1438834716778927
6,11,31,-0.4393885703253189
6,11,32,0.38271582208507493
6,11,33,-1.1892966224818684
6,11,35,-1.2771342888631902
6,11,36,-0.013297007082584932
6,11,37,0.06774994704543791
6,12,1,2.0180211521227136
6,12,2,-0.32148253063245946
6,12,3,0.9567401693607955
6,12,4,0.6913724678808281
6,12,5,-0.22362511577233338
6,12,6,1.1942478574260955
6,12,7,0.008064516129032251
6,12,8,-0.23259462738844233
6,12,9,-0.20312206707816163
6,12,10,0.020320032060527626
6,12,12,-1.4308471521583928
6,12,13,-0.10316541262958459
6,12,14,0.1221720246665774
6,12,15,-0.32823584398617506
6,12,17,-1.135331645300015
6,12,18,-0.09459542697002098
6,12,19,-0.3859115240188117
6,12,20,-1.3594061903256882
6,12,21,0.3075177363903302
6,12,22,-0.10790279205074636
6,12,23,-0.5639218366325067
6,12,25,0.46920962694020446
6,12,27,1.2676474893268188
6,12,28,-0.3829641343448366
6,12,30,0.019893970935832082
6,12,33,0.06322553861675057
6,12,35,-0.29019613508461806
6,12,36,0.38599639872558095
6,12,38,-0.5679621830328262
6,12,39,-0.731634548700995
6,12,40,1.375452837351329
6,12,41,0.6913724678808281
6,12,44,0.5472057945620947
6,12,45,1.243542699567515
6,13,1,0.011075723925408811
6,13,2,0.787917516159838
6,13,3,-0.1325715071069948
6,13,6,0.5004759173828476
6,13,7,0.34815797756926076
6,13,8,0.4599847277286763
6,13,9,0.1794485830904726
6,13,10,-0.3464178563027338
6,13,11,1.1922150462807193
6,13,12,1.671508590052899
6,13,13,-0.007685879616274899
6,13,14,-0.4153508902934164
6,13,15,0.0
6,13,16,0.28711649044218934
6,13,17,-0.17576974982696597
6,13,18,1.4756641319475245
6,13,20,0.5831305512108742
6,13,21,1.047261306292378
6,14,1,-0.3923538714469108
6,14,5,-2.8759166007925137
6,14,7,1.0069527471097832
6,14,8,0.15368973114740347
6,14,9,-0.37031112244087216
6,14,10,-0.5298279555143538
6,14,11,0.2903280582814278
6,14,12,0.3464931496732563
6,14,13,-0.5472581079935381
6,14,14,8.613097289119954
6,14,16,0.5519408392727952
6,14,18,-0.6104032743004849
6,14,19,0.12307466417923549
6,14,21,0.2891079543696607
6,14,22,0.0436836239979858
6,14,23,0.02471506457387132
6,14,25,0.11771966522963824
6,14,26,0.0
6,14,27,0.26822174428176065
6,14,29,0.37527194232242217
6,14,30,0.09395845920144504
6,14,31,-0.02735949582395386
6,14,32,0.18947032522167234
6,14,33,-0.7031731309660512
6,14,34,0.8515803420409781
6,14,36,1.0604484152689848
6,14,39,-0.11465417419398542
6,14,40,0.25857579728330504
6,14,42,0.44381064446440033
6,14,43,-0.4794798653147838
6,15,1,0.03523432900277048
6,15,2,-0.05055171182110205
6,15,3,0.8844292016644539
6,15,5,0.07605471868452761
6,15,6,0.7764632237009004
6,15,7,-0.5549782311076784
6,15,8,0.5702759129190914
6,15,9,0.013856670632165696
6,15,10,0.5681920170391467
6,15,11,1.3157558525340258
6,15,12,0.16612067813877043
6,15,13,0.24574176121421162
6,15,14,0.5153320503857822
6,15,15,-0.0126743308747828
6,15,16,0.22222079973979295
6,15,17,0.24949667833429606
6,15,18,0.354085253945634
6,15,19,0.2666317181280444
6,15,20,0.0
6,15,21,-0.06910474302490636
6,15,24,-1.5324691372595858
6,15,25,-0.4028760923858978
6,15,26,-0.47937726018544874
6,15,27,-0.3484850728507401
6,15,29,-1.2316870033568403
6,15,30,-1.1714546608549872
6,15,31,0.15438330041179357
6,15,32,0.2342725434730733
6,15,33,0.06523689242420391
6,15,34,-0.9149980526360766
6,15,35,0.20071819969064564
6,15,36,-1.2836855966720457
6,15,37,-1.556735230498106
6,15,38,0.30836843987005325
6,15,41,0.5145059548643579
6,15,42,0.6558737609843838
6,15,43,-0.018602278930683447
6,16,1,0.004844888555845385
6,16,2,0.23423267813955254
6,16,4,-0.291060214139829
6,16,5,0.9494563321882817
6,16,6,0.01953199131622278
6,16,7,0.13137910193308844
6,16,8,0.3446608631358572
6,16,9,0.1206752694529079
6,16,10,0.514898713101234
6,16,11,0.0
6,16,12,0.15684952430348384
6,16,14,0.24170971439605987
6,16,15,1.7642751084381065
6,16,16,0.5060463341322976
6,16,17,-0.7252441271147363
6,16,18,0.6135310781260749
6,16,19,0.15780229531044954
6,16,20,0.13865329837587456
6,16,21,0.0
6,16,22,0.3762415781071256
6,16,23,1.0646984898320067
6,16,24,-0.8455117748619688
6,16,26,0.18179115690325454
6,16,27,0.515409451472614
6,16,28,0.18836304046819258
6,16,29,0.05241684251875385
6,16,30,-0.06881003584370056
6,16,31,-0.042440630406539684
6,16,33,-0.11259305279792137
6,16,34,0.2014641349574947
6,16,35,-0.21175138363790894
6,16,36,0.41007685368876745
6,16,37,0.7998768137268911
6,16,38,0.45759607654679924
6,16,39,0.31367484742649576
6,16,40,0.5596097213540605
6,16,41,0.0
6,16,42,0.7904955720075195
6,16,43,0.014727458243411826
6,16,44,0.999940184541568
6,16,46,0.44680320220765746
6,16,48,0.15260751788745786
6,16,49,1.4805856377053614
6,16,50,11.700560130370294
6,16,51,0.34029973023406235
6,16,52,0.18305943142873704
6,16,53,-0.21580558410149273
6,16,54,0.4857384776274025
6,16,55,0.7440032580147075
6,16,57,1.77042626972817
6,16,58,-0.009465243869980142
6,16,59,-0.09038014189599143
6,16,60,0.6339474173986281
6,16,61,0.6595943824043886
6,16,62,0.7068171787675646
6,16,63,0.7539152155291619
6,16,64,-0.035124770125528705
6,16,65,-0.11972548829435165
6,16,66,0.421800379766403
6,16,68,-0.05140724393425004
6,16,70,0.05521241380619283
6,16,71,-0.02167203071034865
6,17,1,0.18841108014168687
6,17,2,0.05100414200307529
6,17,3,0.29618058227774485
6,17,4,0.3510596588774451
6,17,5,-0.1649637300068835
6,17,6,0.4830492131036521
6,17,7,0.09788754602482938
6,17,8,0.993074769141634
6,17,11,0.033343373185074174
6,17,13,-0.49582210102621305
6,17,14,0.18244411913580805
6,17,15,-0.9315896280134969
6,17,16,-0.20701991733633263
6,17,17,0.22751461884287938
6,17,20,0.8865038223696647
6,17,21,0.3109686241291787
6,17,22,-0.35372937006898986
6,17,23,-0.06637198557520788
6,17,24,-0.2871005539822369
6,17,26,-0.3624107095021598
6,17,27,-0.26807595113670374
6,17,28,0.2805035685265657
