season,episode,scene,line,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
7,23,29,45177,cabinet,1,0.41370178377251027,NN,0,0,0,0,0,0,0,1,1
7,23,29,45182,top,1,0.25004411597397425,NN,0,1,0,0,0,0,0,1,1
7,23,29,45183,gun,1,0.9848117318784152,NN,1,0,0,1,0,0,0,0,-1
7,23,29,45185,accident,1,0.19577847386078728,NN,0,0,0,1,0,1,1,0,-1
7,23,29,45185,worse,1,0.17969875374562502,JJR,0,0,0,1,0,1,0,0,-1
7,23,29,45186,gun,1,0.4103382216160063,NN,1,0,0,1,0,0,0,0,-1
7,23,29,45186,shooting,1,0.48118987653855183,VBG,1,0,0,1,0,0,0,0,-1
7,23,29,45186,shot,1,0.3888052633626906,NN,1,0,0,1,0,1,1,0,-1
7,23,29,45186,worse,1,0.41929709207312504,JJR,0,0,0,1,0,1,0,0,-1
7,23,29,45188,gun,1,0.8206764432320126,NN,1,0,0,1,0,0,0,0,-1
7,23,29,45190,responsible,1,2.340112026074059,JJ,0,0,0,0,0,0,0,1,1
7,23,29,45192,gun,1,1.6413528864640252,NN,1,0,0,1,0,0,0,0,-1
7,23,29,45192,shot,1,1.5552210534507624,NN,1,0,0,1,0,1,1,0,-1
7,23,29,45193,mistake,1,0.6038144853864785,NN,0,0,0,0,0,1,0,0,-1
7,23,29,45193,regret,1,0.7173854818146154,VB,0,0,0,0,0,1,0,0,-1
7,23,29,45196,love,1,0.5302242076344924,VBP,0,0,0,0,1,0,0,0,1
7,23,29,45197,verge,1,1.2208065486009698,NN,0,1,0,1,0,0,0,0,-1
7,23,29,45198,child,1,0.580616772459565,NN,0,1,0,0,1,0,0,0,1
7,23,30,45203,seniority,1,1.062177509415186,NN,0,0,0,0,0,0,0,1,1
7,23,31,45207,baby,1,0.11711633906977627,NN,0,0,0,0,1,0,0,0,1
7,23,32,45220,hit,2,2.113158154231677,VB,1,0,0,0,0,0,0,0,-1
7,23,32,45221,god,1,6.183984604629387,NNP,0,1,0,1,1,0,0,1,1
7,24,1,45222,beautiful,1,0.16666889652276298,JJ,0,0,0,0,1,0,0,0,1
7,24,2,45223,excited,1,0.3099255890500264,JJ,0,1,0,0,1,0,1,1,1
7,24,2,45223,love,6,1.3164187224028778,VBP,0,0,0,0,1,0,0,0,1
7,24,2,45223,real,1,0.2587642385367859,JJ,0,0,0,0,0,0,0,1,1
7,24,6,45231,good,1,0.17552982943872256,JJ,0,1,0,0,1,0,1,1,1
7,24,8,45237,continue,1,1.1063130209755003,VB,0,1,0,0,0,0,0,1,1
7,24,8,45252,agreement,1,1.2411161570746125,NN,0,0,0,0,0,0,0,1,1
7,24,9,45253,excited,1,0.07190273665960611,JJ,0,1,0,0,1,0,1,1,1
7,24,9,45253,good,1,0.039318681794273856,JJ,0,1,0,0,1,0,1,1,1
7,24,9,45253,honest,1,0.08050504167804001,JJS,1,0,1,1,1,1,0,1,1
7,24,9,45253,worried,1,0.08277538540604473,JJ,0,0,0,0,0,1,0,0,-1
7,24,10,45254,good,1,0.273046401349124,JJ,0,1,0,0,1,0,1,1,1
7,24,10,45254,smiling,1,0.5765906686379405,VBG,0,0,0,0,1,0,0,0,1
7,24,10,45255,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
7,24,10,45256,good,1,0.7021193177548902,JJ,0,1,0,0,1,0,1,1,1
7,24,10,45257,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
7,24,11,45260,friendship,1,0.2543600028341368,NN,0,0,0,0,1,0,0,1,1
7,24,11,45260,good,1,0.10684424400617895,JJ,0,1,0,0,1,0,1,1,1
7,24,11,45260,hurt,1,0.20797183442685874,VB,1,0,0,1,0,1,0,0,-1
7,24,11,45260,management,1,0.22778625454421403,NN,0,0,0,0,0,0,0,1,1
7,24,12,45262,good,1,0.3276556816189488,JJ,0,1,0,0,1,0,1,1,1
7,24,12,45262,hope,1,0.5742064859413303,VBP,0,1,0,0,1,0,1,1,1
7,24,12,45263,interested,1,0.2365126840388724,JJ,0,0,1,0,0,1,0,0,1
7,24,12,45265,excited,1,0.8170765529500695,JJ,0,1,0,0,1,0,1,1,1
7,24,12,45265,happy,1,0.7154986483466005,JJ,0,1,0,0,1,0,0,1,1
7,24,13,45268,smiling,1,0.14617791599271732,VBG,0,0,0,0,1,0,0,0,1
7,24,15,45271,child,1,0.5194992174638213,NN,0,1,0,0,1,0,0,0,1
7,24,15,45274,baby,1,0.6814041545877892,NN,0,0,0,0,1,0,0,0,1
7,24,16,45278,blatant,1,0.7826571122006634,JJ,1,0,1,0,0,0,0,0,-1
7,24,16,45279,obvious,1,0.32538618263985297,JJ,0,0,0,0,0,0,0,1,1
7,24,16,45281,food,1,0.6049718353950301,NN,0,0,0,0,1,0,0,1,1
7,24,17,45282,salary,1,1.580447172822143,NN,0,1,0,0,1,0,0,1,1
7,24,17,45285,generous,1,1.1282775921068462,JJ,0,0,0,0,1,0,0,1,1
7,24,17,45285,pretty,1,0.6763665981951885,RB,0,1,0,0,1,0,0,1,1
7,24,17,45286,calls,1,0.42004485939928937,NNS,0,1,0,0,0,0,0,1,-1
7,24,17,45286,honor,1,0.45124487110795347,NN,0,0,0,0,0,0,0,1,1
7,24,18,45287,smiling,1,0.2805035685265657,VBG,0,0,0,0,1,0,0,0,1
7,24,18,45288,gem,1,0.8747344195183886,NN,0,0,0,0,1,0,0,0,1
7,24,19,45291,resources,1,3.900186710123431,NNPS,0,0,0,0,1,0,0,1,1
7,24,19,45292,fool,1,0.12495247507171163,NN,0,0,1,0,0,0,0,0,-1
7,24,19,45292,love,1,0.06697568938540957,VBP,0,0,0,0,1,0,0,0,1
7,24,19,45292,respect,1,0.10413900219276516,NN,0,1,0,0,1,0,0,1,1
7,24,19,45292,sex,2,0.18446233000072498,NN,0,1,0,0,1,0,0,1,1
7,24,19,45292,truth,1,0.10389984349276427,NN,0,0,0,0,0,0,0,1,1
7,24,19,45294,chuckle,1,0.30379372580825587,VBP,0,1,0,0,1,0,1,1,1
7,24,19,45294,concerned,1,0.2638819343198975,JJ,0,0,0,1,0,1,0,0,0
7,24,19,45295,waste,1,0.9406293796141447,NN,0,0,1,0,0,0,0,0,-1
7,24,19,45297,confidence,2,0.6205526756587654,NN,0,0,0,1,1,0,0,1,1
7,24,19,45297,subordinate,1,0.35713806577728624,NN,0,0,0,1,0,0,0,0,-1
7,24,21,45304,good,1,0.3276556816189488,JJ,0,1,0,0,1,0,1,1,1
7,24,21,45304,luck,1,0.6151085961358587,NN,0,1,0,0,1,0,1,0,1
7,24,22,45306,bear,1,0.3652367479299243,NN,1,0,0,1,0,0,0,0,0
7,24,22,45307,laugh,1,0.7364218441895962,IN,0,0,0,0,1,0,1,0,1
7,24,22,45308,good,1,0.3276556816189488,JJ,0,1,0,0,1,0,1,1,1
7,24,22,45314,deal,1,0.43647664756720295,NN,0,1,0,0,1,0,1,1,1
7,24,22,45314,fight,1,0.5148959100295929,NN,1,0,0,1,0,0,0,0,-1
7,24,22,45315,opportunity,1,0.3285291602248288,NN,0,1,0,0,0,0,0,0,1
7,24,22,45315,teach,1,0.3296424074039139,VB,0,0,0,0,1,0,1,1,1
7,24,22,45316,black,1,0.4192569495883254,JJ,0,0,0,0,0,1,0,0,-1
7,24,22,45317,good,1,0.22340160110382873,JJ,0,1,0,0,1,0,1,1,1
7,24,22,45319,deal,1,0.28596745875092605,NN,0,1,0,0,1,0,1,1,1
7,24,22,45320,leave,1,0.18433176040312804,VB,0,0,0,0,0,1,1,0,-1
7,24,23,45324,awful,1,0.3642164210657539,JJ,1,0,1,1,0,1,0,0,-1
7,24,23,45324,dying,1,0.39893019334541113,VBG,1,0,1,1,0,1,0,0,-1
7,24,23,45324,prison,1,0.37546189739980435,NN,1,0,0,1,0,1,0,0,-1
7,24,23,45325,horrible,1,0.5731053488963871,JJ,1,0,1,1,0,0,0,0,-1
7,24,24,45326,die,1,0.16370747931060656,VB,0,0,0,1,0,1,0,0,-1
7,24,25,45327,qualified,1,0.33207307481054343,VBN,0,0,0,0,0,0,0,1,1
7,24,26,45336,inferior,1,0.42487100376607445,JJ,0,0,0,0,0,1,0,0,-1
7,24,27,45337,pay,1,0.9758913656180296,VB,0,1,0,0,1,0,0,1,1
7,24,27,45342,bad,1,0.829956188392269,JJ,1,0,1,1,0,1,0,0,-1
7,24,27,45343,bad,1,0.829956188392269,JJ,1,0,1,1,0,1,0,0,-1
7,24,27,45344,upset,1,0.566558877213395,JJ,1,0,0,0,0,1,0,0,-1
7,24,27,45345,wait,1,0.5276352212607194,NN,0,1,0,0,0,0,0,0,-1
7,24,28,45346,weirdo,1,0.6158189542300154,NN,0,0,0,1,0,0,0,0,-1
7,24,30,45348,gorgeous,1,0.7264098511480638,JJ,0,0,0,0,1,0,0,0,1
7,24,30,45349,gorgeous,1,0.9685464681974183,JJ,0,0,0,0,1,0,0,0,1
7,24,30,45354,hate,1,0.15712120802394045,VBP,1,0,1,1,0,1,0,0,-1
7,24,30,45355,laughing,1,0.6885962348385829,VBG,0,0,0,0,1,0,0,0,1
7,24,30,45356,laugh,1,0.2209265532568789,IN,0,0,0,0,1,0,1,0,1
7,24,30,45356,marry,1,0.28213806577728623,VB,0,1,0,1,1,0,1,1,1
7,24,30,45356,wan,1,0.19032743222799886,VBP,0,0,0,1,0,1,0,0,-1
7,24,30,45357,accurate,1,3.2176212829531514,JJ,0,0,0,0,0,0,0,1,1
7,24,30,45358,crying,1,0.3361090540419753,VBG,0,0,0,0,0,1,0,0,-1
7,24,31,45359,elegant,1,0.2889684402460959,JJ,0,0,0,0,1,0,0,0,1
7,24,31,45359,engaged,1,0.21074161728435703,VBN,0,1,0,0,1,0,0,1,1
7,24,31,45359,excited,1,0.18724671005105759,JJ,0,1,0,0,1,0,1,1,1
7,24,31,45359,friend,1,0.16565878946954188,NN,0,0,0,0,1,0,0,1,1
7,24,31,45359,horrified,3,0.8669053207382879,VBD,0,0,0,1,0,0,0,0,-1
7,24,31,45359,lover,1,0.24213661704935457,NN,0,1,0,0,1,0,0,1,1
7,24,32,45362,disappointed,1,0.80190206728842,JJ,1,0,1,0,0,1,0,0,-1
7,24,32,45362,good,1,0.3510596588774451,JJ,0,1,0,0,1,0,1,1,1
7,24,32,45362,hate,1,0.6172618886654803,VBP,1,0,1,1,0,1,0,0,-1
7,24,33,45364,objective,1,0.6900210926875046,NN,0,1,0,0,0,0,0,1,1
7,24,34,45367,accusation,1,1.2986838755537682,NN,1,0,1,0,0,0,0,0,-1
7,24,34,45367,level,1,0.9764729195334217,NN,0,0,0,0,0,0,0,1,1
7,24,34,45368,accusing,1,2.4784141886354343,VBG,1,0,0,1,0,0,0,0,-1
7,24,34,45369,resources,1,0.5087200056682736,NNPS,0,0,0,0,1,0,0,1,1
7,24,34,45370,insult,1,1.1545963754882085,NN,1,0,1,0,0,1,1,0,-1
7,24,35,45372,broke,1,0.18588139106755303,VBD,0,0,0,1,0,1,0,0,-1
7,24,35,45372,demise,1,0.275379354292826,NN,0,0,0,1,0,1,0,0,-1
7,24,35,45372,professional,1,0.19468394679989853,JJ,0,0,0,0,0,0,0,1,1
7,24,35,45372,rat,1,0.22983432431806125,NN,0,0,1,1,0,0,0,0,-1
7,24,35,45372,responsible,1,0.2166770394513017,JJ,0,0,0,0,0,0,0,1,1
7,24,36,45377,sun,1,1.5879425185213052,NN,0,1,0,0,1,0,1,1,1
7,24,36,45378,happily,1,1.6606903288864312,RB,0,0,0,0,1,0,0,0,1
7,24,36,45380,sun,1,0.31758850370426106,NN,0,1,0,0,1,0,1,1,1
7,24,36,45381,hurting,1,0.7380845906161916,VBG,1,0,0,1,0,1,0,0,-1
7,24,36,45381,sun,2,1.2350664032943486,NN,0,1,0,0,1,0,1,1,1
7,24,37,45382,unhappy,1,0.3690752069683895,JJ,1,0,1,0,0,1,0,0,-1
7,24,38,45383,pop,1,0.2514347774944319,VB,0,0,0,0,0,0,1,0,-1
7,24,39,45384,bad,1,0.10520571402155524,JJ,1,0,1,1,0,1,0,0,-1
7,24,39,45384,falling,1,0.16595806043045447,VBG,0,0,0,0,0,1,0,0,-1
7,24,43,45389,god,1,0.19324951889466835,NNP,0,1,0,1,1,0,0,1,1
7,24,43,45389,manage,1,0.35659542228672836,VB,0,0,0,0,0,0,0,1,1
7,24,43,45391,manage,1,1.0373685011977551,VB,0,0,0,0,0,0,0,1,1
7,24,43,45395,upset,1,1.0198059789841112,JJ,1,0,0,0,0,1,0,0,-1
7,24,43,45396,qualified,1,0.22351072343017347,VBN,0,0,0,0,0,0,0,1,1
7,24,44,45400,good,1,4.914835224284232,JJ,0,1,0,0,1,0,1,1,1
7,24,44,45401,good,2,3.276556816189488,JJ,0,1,0,0,1,0,1,1,1
7,24,44,45403,daughter,1,1.254699389705983,NN,0,0,0,0,1,0,0,0,1
7,24,44,45407,good,1,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
7,24,44,45411,grave,1,0.24340090827343028,NN,0,0,0,1,0,1,0,0,-1
7,24,44,45412,vivid,1,1.3518622847102368,JJ,0,0,0,0,1,0,0,0,1
7,24,44,45413,grant,1,0.21088131160462617,VB,0,1,0,0,1,0,0,1,1
7,24,44,45413,guarantee,1,0.1870320998501947,NN,0,0,0,0,0,0,0,1,1
7,24,44,45413,sex,1,0.13907874087356248,NN,0,1,0,0,1,0,0,1,1
7,24,44,45415,entertainment,1,1.8979318044416356,NN,0,1,0,0,1,0,1,1,1
7,24,44,45415,garbage,1,1.534457444981091,NN,0,0,1,0,0,0,0,0,-1
7,24,44,45416,smile,1,0.7911940485454961,NN,0,0,0,0,1,0,1,1,1
7,24,44,45419,regret,1,0.8829359776179881,VB,0,0,0,0,0,1,0,0,-1
7,24,44,45423,ashamed,1,2.7740970263625213,VBN,0,0,1,0,0,1,0,0,-1
7,24,45,45428,suspicion,1,2.3117475219687673,NN,0,0,0,1,0,0,0,0,-1
7,24,46,45434,friend,1,0.6626351578781675,NN,0,0,0,0,1,0,0,1,1
7,24,46,45435,mafia,1,2.028340902278585,NN,0,0,0,1,0,0,0,0,-1
7,24,46,45436,ignorant,1,0.6875331689344737,JJ,0,0,1,0,0,0,0,0,-1
7,24,48,45442,baby,1,0.05552182000344949,NN,0,0,0,0,1,0,0,0,1
7,24,48,45442,leader,1,0.08502346451136182,NN,0,0,0,0,0,0,0,1,1
7,24,48,45442,uninterested,1,0.11755914912453783,VBN,0,0,0,0,0,1,0,0,-1
7,24,48,45442,young,1,0.07311470468009337,JJ,0,1,0,0,1,0,1,0,1
7,24,49,45447,daughter,1,1.0037595117647864,NN,0,0,0,0,1,0,0,0,1
7,24,49,45447,giggle,1,1.3548557036925244,VBP,0,0,0,0,1,0,0,0,1
7,24,51,45453,hope,1,1.722619457823991,VBP,0,1,0,0,1,0,1,1,1
7,24,51,45462,important,1,0.27593426981815083,JJ,0,0,0,0,0,0,0,1,1
7,24,52,45465,reject,1,0.4623495043937535,VB,1,0,0,1,0,1,0,0,-1
7,24,52,45465,title,1,0.3900186710123431,NN,0,0,0,0,0,0,0,1,1
7,24,52,45468,conflict,2,0.839313476804932,NN,1,0,0,1,0,1,0,0,-1
7,24,52,45469,cutthroat,1,0.24797633018457196,JJ,1,0,0,1,0,0,0,0,-1
7,24,52,45469,lowest,1,0.2041114095274219,JJS,0,0,0,0,0,1,0,0,-1
7,24,52,45473,splitting,1,1.2986838755537682,VBG,0,0,0,0,0,1,0,0,-1
7,24,52,45479,massage,1,0.2721485460365625,NN,0,0,0,0,1,0,0,0,1
7,24,53,45485,dietary,1,0.3778686936145858,JJ,0,1,0,0,0,0,0,0,1
7,24,53,45485,doctor,1,0.23447898378057502,NN,0,0,0,0,0,0,0,1,1
7,24,53,45485,hell,1,0.20440673602262754,NN,1,0,1,1,0,1,0,0,-1
7,24,53,45486,seriousness,1,1.098886356237804,NN,0,0,0,1,0,1,0,0,0
7,24,53,45489,responsible,1,0.7312850081481433,JJ,0,0,0,0,0,0,0,1,1
7,24,53,45490,promise,1,0.5458939451363417,VBP,0,0,0,0,1,0,0,1,1
7,24,54,45493,lord,1,0.42263161159908547,NNP,0,0,1,0,0,0,0,1,0
7,24,54,45496,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
7,24,54,45497,familiar,1,0.17637746976335528,JJ,0,0,0,0,0,0,0,1,1
7,24,54,45497,good,2,0.1424589920082386,JJ,0,1,0,0,1,0,1,1,1
7,24,54,45497,top,1,0.12683397187085652,NN,0,1,0,0,0,0,0,1,1
7,24,54,45499,delivery,1,0.40170078373501955,NN,0,1,0,0,0,0,0,0,1
7,24,54,45504,shoot,1,1.4303577338121474,NN,1,0,0,1,0,0,0,0,-1
7,24,54,45505,enjoy,1,0.30506127109482617,VB,0,1,0,0,1,0,0,1,1
7,24,54,45505,laughing,1,0.2582235880644686,VBG,0,0,0,0,1,0,0,0,1
7,24,54,45508,gun,1,1.0942352576426835,NN,1,0,0,1,0,0,0,0,-1
7,24,54,45508,shot,1,1.0368140356338416,NN,1,0,0,1,0,1,1,0,-1
7,24,55,45514,lesbian,1,0.4665403646341072,JJ,0,0,1,0,0,1,0,0,-1
7,24,55,45514,marry,2,0.8061087593636749,VB,0,1,0,1,1,0,1,1,1
7,24,55,45515,lesbian,1,1.3063130209755003,JJ,0,0,1,0,0,1,0,0,-1
7,24,55,45515,real,1,0.750416291756679,JJ,0,0,0,0,0,0,0,1,1
7,24,55,45517,happy,1,1.9676212829531514,JJ,0,1,0,0,1,0,0,1,1
7,24,55,45518,happy,1,0.5621775094151861,JJ,0,1,0,0,1,0,0,1,1
7,24,56,45521,word,1,0.8003996310322576,NN,0,0,0,0,0,0,0,1,1
7,24,56,45523,crazy,1,0.10147448692140341,JJ,1,0,0,1,0,1,0,0,-1
7,24,56,45523,gross,1,0.12853152485401614,JJ,0,0,1,0,0,0,0,0,-1
7,24,56,45523,professional,1,0.12978929786659904,JJ,0,0,0,0,0,0,0,1,1
7,24,56,45523,worry,1,0.11287116885493094,VB,0,1,0,1,0,1,0,0,-1
7,24,56,45524,god,1,0.07827828613454921,NNP,0,1,0,1,1,0,0,1,1
7,24,56,45524,success,1,0.14003962290829117,NN,0,1,0,0,1,0,0,0,1
7,24,58,45536,victim,1,0.6931189582683687,NN,1,0,0,1,0,1,0,0,-1
7,24,58,45538,lost,1,0.420812482394055,VBD,0,0,0,0,0,1,0,0,-1
7,24,58,45547,hire,1,0.2622212549240482,VB,0,1,0,0,1,0,0,1,1
7,24,58,45547,mistake,1,0.24771876323547837,NN,0,0,0,0,0,1,0,0,-1
7,24,58,45547,travesty,1,0.4069355162003232,NN,0,0,1,1,0,1,0,0,-1
7,24,58,45548,leave,1,0.2361750680165078,VB,0,0,0,0,0,1,1,0,-1
7,24,58,45549,wait,2,0.6235688978535775,NN,0,1,0,0,0,0,0,0,-1
7,24,58,45550,wait,1,0.2540465880144204,NN,0,1,0,0,0,0,0,0,-1
7,24,58,45555,damn,1,0.2624555080661714,NN,1,0,1,0,0,0,0,0,-1
7,24,58,45558,crazy,1,0.3287773376253471,JJ,1,0,0,1,0,1,0,0,-1
7,24,58,45558,smile,1,0.411420905243658,NN,0,0,0,0,1,0,1,1,1
7,24,59,45559,good,1,0.10684424400617895,JJ,0,1,0,0,1,0,1,1,1
7,24,59,45560,excited,1,0.4730443201289876,JJ,0,1,0,0,1,0,1,1,1
7,24,59,45560,fun,1,0.38424365913061354,NN,0,1,0,0,1,0,0,0,1
7,24,59,45560,rejects,1,0.8352886911480318,NNS,1,0,0,1,0,1,0,0,-1
7,24,59,45561,good,2,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
7,24,59,45563,integrity,1,0.6326439348138785,NN,0,0,0,0,0,0,0,1,1
7,24,59,45566,relevant,1,0.976966163874638,JJ,0,0,0,0,0,0,0,1,1
7,24,59,45567,disappointed,1,0.40095103364421,JJ,1,0,1,0,0,1,0,0,-1
7,24,60,45578,integrity,1,2.65710452621829,NN,0,0,0,0,0,0,0,1,1
7,24,60,45579,good,1,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
7,24,60,45580,crazy,1,0.1580660277044938,JJ,1,0,0,1,0,1,0,0,-1
7,24,60,45580,good,1,0.09451606200546601,JJ,0,1,0,0,1,0,1,1,1
7,24,60,45580,hire,1,0.19666594119303618,VB,0,1,0,0,1,0,0,1,1
7,24,60,45580,mess,1,0.20285686609471623,NN,0,0,1,0,0,0,0,0,-1
7,24,60,45580,real,1,0.14431082533782288,JJ,0,0,0,0,0,0,0,1,1
7,24,61,45586,evil,1,0.6158189542300154,JJ,1,0,1,1,0,1,0,0,-1
7,24,61,45586,witch,1,0.6773939543059265,NN,1,0,1,1,0,0,0,0,-1
7,24,61,45588,real,1,0.500277527837786,JJ,0,0,0,0,0,0,0,1,1
7,24,62,45589,good,1,0.11987402986059104,JJ,0,1,0,0,1,0,1,1,1
7,24,63,45590,special,1,0.6492232441634247,JJ,0,0,0,0,1,0,0,0,1
7,24,64,45598,apologize,1,0.0915694222115839,VB,0,0,0,0,0,1,0,1,1
7,24,64,45598,feeling,1,0.0846264974020879,NN,1,1,1,1,1,1,1,1,0
7,24,64,45598,football,1,0.10377283587829482,NN,0,1,0,0,1,0,0,0,1
7,24,64,45598,friend,1,0.07099662405837509,NN,0,0,0,0,1,0,0,1,1
7,24,64,45598,mad,1,0.08874774816294391,JJ,1,0,1,1,0,1,0,0,-1
7,24,65,45599,invite,1,0.4280224052148118,VB,0,1,0,0,1,0,1,1,1
7,24,65,45601,congress,1,0.23809204385152416,NNP,0,0,1,0,0,0,0,1,0
7,24,65,45604,beautiful,1,0.39130958314040004,JJ,0,0,0,0,1,0,0,0,1
7,24,65,45604,hope,1,0.37448249083130236,VBP,0,1,0,0,1,0,1,1,1
7,24,66,45611,demand,1,3.2657825524387505,NN,1,0,0,0,0,0,0,0,-1
7,24,66,45612,good,1,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
7,24,66,45615,accident,1,0.09370593620687255,NN,0,0,0,1,0,1,1,0,-1
7,24,66,45615,blame,1,0.09933809930229932,VB,1,0,1,0,0,0,0,0,-1
7,24,66,45615,frank,1,0.09698224936543241,NNP,0,0,0,0,0,0,0,1,1
7,24,66,45615,gun,1,0.08417194289559105,NN,1,0,0,1,0,0,0,0,-1
7,24,66,45615,public,1,0.09079109075529078,JJ,0,1,0,0,0,0,0,0,1
7,24,66,45615,respect,1,0.08455730947275804,NN,0,1,0,0,1,0,0,1,1
7,24,66,45617,happy,1,0.14574972466319638,JJ,0,1,0,0,1,0,0,1,1
7,24,66,45617,hearing,1,0.19742651418858623,VBG,0,0,0,1,0,0,0,0,-1
7,24,66,45620,real,1,1.2506938195944648,JJ,0,0,0,0,0,0,0,1,1
7,24,66,45621,grave,1,0.24340090827343028,NN,0,0,0,1,0,1,0,0,-1
7,24,66,45622,deal,1,2.073264075944214,NN,0,1,0,0,1,0,1,1,1
7,24,66,45623,deal,1,1.1847223291109794,NN,0,1,0,0,1,0,1,1,1
7,24,66,45625,leader,1,0.3586927409073077,NN,0,0,0,0,0,0,0,1,1
7,24,67,45628,true,1,0.8419274019980277,JJ,0,0,0,0,1,0,0,1,1
7,24,67,45635,crazy,1,0.3287773376253471,JJ,1,0,0,1,0,1,0,0,-1
7,24,67,45638,safe,1,0.3214225822216078,JJ,0,0,0,0,1,0,0,1,1
7,24,67,45651,surprise,1,1.5526493800224945,NN,0,0,0,1,1,0,1,0,1
7,24,67,45654,kind,1,0.26292576527081507,NN,0,0,0,0,1,0,0,1,1
7,24,67,45656,perfect,1,0.7177581074266628,JJ,0,1,0,0,1,0,0,1,1
7,24,67,45657,homeless,1,0.4308260789198215,NN,1,1,1,1,0,1,0,0,-1
7,24,67,45658,homeless,2,3.446608631358572,NN,1,1,1,1,0,1,0,0,-1
7,24,67,45659,leave,1,0.343527371660375,VB,0,0,0,0,0,1,1,0,-1
7,24,67,45660,homeless,1,0.5244839221632609,NN,1,1,1,1,0,1,0,0,-1
7,24,68,45662,good,1,0.08622517937340758,JJ,0,1,0,0,1,0,1,1,1
7,24,68,45662,guidance,1,0.243341844417765,NN,0,0,0,0,0,0,0,1,1
7,24,69,45663,professional,1,0.5533122698523433,JJ,0,0,0,0,0,0,0,1,1
7,24,69,45665,happy,1,0.29149944932639277,JJ,0,1,0,0,1,0,0,1,1
7,24,69,45665,hire,1,0.37876403489029187,VB,0,1,0,0,1,0,0,1,1
7,24,69,45670,hug,1,0.7083063443875521,NN,0,0,0,0,1,0,0,1,1
7,24,69,45673,love,1,0.12235943253103672,VBP,0,0,0,0,1,0,0,0,1
7,24,69,45675,good,2,0.819139204047372,JJ,0,1,0,0,1,0,1,1,1
7,24,69,45675,luck,2,1.5377714903396467,NN,0,1,0,0,1,0,1,0,1
7,24,69,45680,good,1,0.17552982943872256,JJ,0,1,0,0,1,0,1,1,1
7,24,69,45680,wonderful,1,0.3533287574397389,JJ,0,0,0,0,1,0,1,1,1
7,24,71,45683,wonderful,1,0.24129768800762658,JJ,0,0,0,0,1,0,1,1,1
7,24,71,45686,daughter,1,0.19681559054211498,NN,0,0,0,0,1,0,0,0,1
7,24,71,45686,hope,1,0.1688842605709795,VBP,0,1,0,0,1,0,1,1,1
7,24,71,45688,sweetheart,1,1.365058070121272,NN,0,1,0,0,1,1,0,1,1
7,24,71,45689,good,1,0.1638278408094744,JJ,0,1,0,0,1,0,1,1,1
7,24,71,45690,leave,1,0.32859139897948914,VB,0,0,0,0,0,1,1,0,-1
7,24,71,45690,mistake,1,0.42004485939928937,NN,0,0,0,0,0,1,0,0,-1
7,24,71,45691,vote,2,1.723304315679286,VB,1,1,0,0,1,1,1,1,0
7,24,71,45692,vote,1,1.2063130209755002,VB,1,1,0,0,1,1,1,1,0
7,24,71,45695,vote,1,1.5078912762193752,VB,1,1,0,0,1,1,1,1,0
7,24,71,45696,hell,1,0.09982654549942276,NN,1,0,1,1,0,1,0,0,-1
7,24,72,45697,failing,1,0.924699008787507,VBG,1,1,0,1,0,1,0,0,-1
7,24,73,45698,friend,3,0.8519594887005011,NN,0,0,0,0,1,0,0,1,1
7,24,74,45699,superstitious,1,0.46719162196293945,JJ,0,1,0,1,0,0,0,0,-1
7,24,76,45701,afraid,1,0.3882316118504502,JJ,0,0,0,1,0,0,0,0,-1
7,24,76,45701,case,1,0.3188560938026202,NN,0,0,0,1,0,1,0,0,-1
7,24,76,45701,happy,1,0.28108875470759304,JJ,0,1,0,0,1,0,0,1,1
7,24,77,45702,wait,1,0.1714814469097338,NN,0,1,0,0,0,0,0,0,-1
7,24,78,45703,pretty,1,0.10941224382569226,RB,0,1,0,0,1,0,0,1,1
7,24,78,45703,worry,1,0.13444948054778538,VB,0,1,0,1,0,1,0,0,-1
7,24,80,45712,amused,1,0.8352886911480318,VBN,0,0,0,0,1,0,0,0,1
7,24,80,45713,good,1,0.3276556816189488,JJ,0,1,0,0,1,0,1,1,1
7,24,80,45713,love,1,0.42417936610759394,VBP,0,0,0,0,1,0,0,0,1
7,24,80,45714,love,1,0.4894377301241469,VBP,0,0,0,0,1,0,0,0,1
8,1,2,45717,dangerous,1,0.36898483208173427,JJ,0,0,0,1,0,0,0,0,-1
8,1,2,45717,lie,1,0.3546731941755672,VB,1,0,1,0,0,1,0,0,-1
8,1,2,45717,weird,1,0.28054398315816437,JJ,0,0,1,0,0,0,0,0,-1
8,1,3,45718,excited,1,0.27235885098335655,JJ,0,1,0,0,1,0,1,1,1
8,1,4,45719,good,1,0.546092802698248,JJ,0,1,0,0,1,0,1,1,1
8,1,4,45719,sir,1,1.0055895743774907,NN,0,0,0,0,0,0,0,1,1
